shop_id,model_id,available_units
SHOP3081,MOD2063,
SHOP3071,MOD2127,
SHOP3051,MOD2137,15.0
SHOP3099,MOD2128,
SHOP3034,MOD2114,
SHOP3016,MOD2037,14.0
SHOP3099,MOD2028,
SHOP3016,MOD2131,
SHOP3073,MOD2017,35.0
SHOP3073,MOD2017,10.0
SHOP3055,MOD2101,
SHOP3001,MOD2192,15.0
SHOP3023,MOD2159,
SHOP3031,MOD2016,14.0
SHOP3031,MOD2016,32.0
SHOP3030,MOD2120,
SHOP3069,MOD2079,
SHOP3069,MOD2043,
SHOP3048,MOD2090,22.0
SHOP3094,MOD2095,
SHOP3032,MOD2028,12.0
SHOP3031,MOD2172,
SHOP3047,MOD2178,
SHOP3022,MOD2061,
SHOP3000,MOD2181,12.0
SHOP3082,MOD2185,7.0
SHOP3057,MOD2035,37.0
SHOP3030,MOD2044,13.0
SHOP3068,MOD2100,15.0
SHOP3018,MOD2138,21.0
SHOP3034,MOD2161,
SHOP3016,MOD2167,23.0
SHOP3047,MOD2043,25.0
SHOP3016,MOD2063,
SHOP3028,MOD2107,
SHOP3075,MOD2004,
SHOP3017,MOD2127,26.0
SHOP3085,MOD2023,
SHOP3092,MOD2109,14.0
SHOP3092,MOD2109,23.0
SHOP3047,MOD2029,
SHOP3012,MOD2116,
SHOP3005,MOD2026,24.0
SHOP3005,MOD2026,20.0
SHOP3022,MOD2108,
SHOP3081,MOD2028,
SHOP3049,MOD2087,24.0
SHOP3018,MOD2118,
SHOP3059,MOD2084,
SHOP3093,MOD2092,36.0
SHOP3007,MOD2093,17.0
SHOP3025,MOD2030,7.0
SHOP3030,MOD2125,
SHOP3043,MOD2170,
SHOP3017,MOD2094,13.0
SHOP3069,MOD2174,17.0
SHOP3042,MOD2076,
SHOP3072,MOD2053,
SHOP3070,MOD2013,25.0
SHOP3038,MOD2188,
SHOP3038,MOD2183,21.0
SHOP3092,MOD2116,
SHOP3064,MOD2117,
SHOP3010,MOD2050,
SHOP3001,MOD2140,
SHOP3067,MOD2157,18.0
SHOP3087,MOD2115,
SHOP3035,MOD2026,
SHOP3084,MOD2023,32.0
SHOP3055,MOD2109,
SHOP3040,MOD2079,
SHOP3059,MOD2062,18.0
SHOP3059,MOD2062,26.0
SHOP3099,MOD2101,
SHOP3098,MOD2154,24.0
SHOP3098,MOD2154,27.0
SHOP3077,MOD2152,
SHOP3028,MOD2003,
SHOP3099,MOD2177,
SHOP3000,MOD2199,
SHOP3028,MOD2173,
SHOP3005,MOD2158,
SHOP3067,MOD2086,
SHOP3033,MOD2134,
SHOP3074,MOD2106,
SHOP3072,MOD2075,
SHOP3080,MOD2070,10.0
SHOP3023,MOD2154,
SHOP3098,MOD2122,40.0
SHOP3046,MOD2146,
SHOP3034,MOD2049,
SHOP3065,MOD2061,40.0
SHOP3040,MOD2040,27.0
SHOP3040,MOD2040,13.0
SHOP3034,MOD2174,33.0
SHOP3042,MOD2168,
SHOP3017,MOD2176,18.0
SHOP3004,MOD2067,3.0
SHOP3008,MOD2079,5.0
SHOP3012,MOD2038,
SHOP3036,MOD2068,
SHOP3011,MOD2017,24.0
SHOP3064,MOD2089,
SHOP3031,MOD2090,
SHOP3010,MOD2158,
SHOP3090,MOD2082,
SHOP3015,MOD2138,
SHOP3011,MOD2039,
SHOP3002,MOD2059,
SHOP3002,MOD2119,
SHOP3084,MOD2108,
SHOP3031,MOD2086,
SHOP3005,MOD2025,
SHOP3046,MOD2015,
SHOP3087,MOD2194,
SHOP3036,MOD2064,
SHOP3047,MOD2005,
SHOP3036,MOD2105,
SHOP3078,MOD2013,24.0
SHOP3054,MOD2031,36.0
SHOP3031,MOD2042,41.0
SHOP3031,MOD2042,11.0
SHOP3001,MOD2007,
SHOP3048,MOD2174,
SHOP3011,MOD2149,
SHOP3036,MOD2049,14.0
SHOP3074,MOD2014,10.0
SHOP3001,MOD2042,
SHOP3070,MOD2195,
SHOP3044,MOD2140,10.0
SHOP3067,MOD2001,
SHOP3072,MOD2162,
SHOP3089,MOD2054,
SHOP3081,MOD2092,
SHOP3040,MOD2122,
SHOP3047,MOD2009,
SHOP3062,MOD2018,
SHOP3072,MOD2109,
SHOP3014,MOD2093,
SHOP3031,MOD2114,22.0
SHOP3085,MOD2193,
SHOP3004,MOD2054,
SHOP3041,MOD2101,
SHOP3014,MOD2070,20.0
SHOP3043,MOD2127,
SHOP3014,MOD2107,
SHOP3004,MOD2031,
SHOP3024,MOD2155,
SHOP3015,MOD2029,
SHOP3054,MOD2014,
SHOP3039,MOD2022,
SHOP3042,MOD2107,
SHOP3060,MOD2071,
SHOP3014,MOD2103,
SHOP3006,MOD2043,
SHOP3002,MOD2125,
SHOP3096,MOD2160,
SHOP3002,MOD2146,
SHOP3013,MOD2061,29.0
SHOP3060,MOD2111,27.0
SHOP3084,MOD2106,
SHOP3037,MOD2086,
SHOP3051,MOD2181,
SHOP3013,MOD2134,23.0
SHOP3035,MOD2032,19.0
SHOP3036,MOD2122,
SHOP3006,MOD2157,
SHOP3040,MOD2067,
SHOP3059,MOD2060,
SHOP3024,MOD2003,
SHOP3080,MOD2008,
SHOP3060,MOD2082,
SHOP3075,MOD2025,31.0
SHOP3099,MOD2064,
SHOP3080,MOD2044,
SHOP3070,MOD2090,14.0
SHOP3058,MOD2084,16.0
SHOP3076,MOD2143,
SHOP3074,MOD2075,42.0
SHOP3044,MOD2107,
SHOP3094,MOD2154,
SHOP3085,MOD2024,9.0
SHOP3047,MOD2003,16.0
SHOP3043,MOD2147,
SHOP3087,MOD2118,
SHOP3003,MOD2048,32.0
SHOP3029,MOD2158,
SHOP3093,MOD2132,
SHOP3038,MOD2196,
SHOP3047,MOD2090,
SHOP3075,MOD2074,14.0
SHOP3075,MOD2074,9.0
SHOP3064,MOD2058,
SHOP3087,MOD2038,
SHOP3032,MOD2097,
SHOP3013,MOD2148,
SHOP3007,MOD2115,
SHOP3067,MOD2189,
SHOP3088,MOD2121,
SHOP3061,MOD2045,
SHOP3074,MOD2116,
SHOP3086,MOD2099,16.0
SHOP3053,MOD2099,
SHOP3014,MOD2029,20.0
SHOP3054,MOD2131,17.0
SHOP3000,MOD2182,
SHOP3054,MOD2075,
SHOP3014,MOD2003,
SHOP3033,MOD2051,8.0
SHOP3033,MOD2051,19.0
SHOP3032,MOD2104,
SHOP3083,MOD2117,
SHOP3028,MOD2137,
SHOP3084,MOD2038,
SHOP3044,MOD2033,3.0
SHOP3044,MOD2033,16.0
SHOP3067,MOD2159,19.0
SHOP3022,MOD2009,
SHOP3016,MOD2148,25.0
SHOP3026,MOD2043,
SHOP3070,MOD2189,
SHOP3024,MOD2191,10.0
SHOP3066,MOD2110,
SHOP3093,MOD2039,1.0
SHOP3029,MOD2173,
SHOP3080,MOD2181,
SHOP3058,MOD2033,
SHOP3080,MOD2159,
SHOP3069,MOD2012,
SHOP3096,MOD2165,
SHOP3094,MOD2040,
SHOP3065,MOD2170,
SHOP3078,MOD2030,
SHOP3094,MOD2171,
SHOP3048,MOD2023,
SHOP3053,MOD2062,35.0
SHOP3085,MOD2158,
SHOP3017,MOD2170,
SHOP3071,MOD2144,35.0
SHOP3037,MOD2049,
SHOP3074,MOD2063,
SHOP3007,MOD2080,19.0
SHOP3007,MOD2048,
SHOP3007,MOD2165,
SHOP3054,MOD2063,
SHOP3003,MOD2193,
SHOP3031,MOD2101,
SHOP3049,MOD2181,
SHOP3093,MOD2194,
SHOP3066,MOD2067,36.0
SHOP3020,MOD2063,23.0
SHOP3021,MOD2160,
SHOP3029,MOD2115,6.0
SHOP3048,MOD2172,
SHOP3087,MOD2017,
SHOP3004,MOD2188,
SHOP3093,MOD2149,
SHOP3038,MOD2010,
SHOP3027,MOD2053,
SHOP3032,MOD2043,
SHOP3072,MOD2015,
SHOP3031,MOD2156,31.0
SHOP3029,MOD2054,
SHOP3076,MOD2049,
SHOP3097,MOD2103,19.0
SHOP3086,MOD2066,
SHOP3058,MOD2086,
SHOP3016,MOD2196,14.0
SHOP3024,MOD2101,42.0
SHOP3038,MOD2154,28.0
SHOP3062,MOD2011,
SHOP3091,MOD2071,6.0
SHOP3071,MOD2157,
SHOP3099,MOD2072,37.0
SHOP3078,MOD2172,
SHOP3071,MOD2045,
SHOP3028,MOD2189,
SHOP3085,MOD2102,10.0
SHOP3014,MOD2030,
SHOP3026,MOD2084,
SHOP3061,MOD2014,
SHOP3081,MOD2138,
SHOP3009,MOD2062,
SHOP3019,MOD2004,24.0
SHOP3063,MOD2196,
SHOP3047,MOD2068,
SHOP3000,MOD2122,
SHOP3098,MOD2159,
SHOP3044,MOD2193,
SHOP3050,MOD2123,16.0
SHOP3017,MOD2011,
SHOP3028,MOD2064,
SHOP3011,MOD2011,26.0
SHOP3094,MOD2102,
SHOP3014,MOD2069,
SHOP3044,MOD2144,12.0
SHOP3042,MOD2049,22.0
SHOP3051,MOD2044,14.0
SHOP3089,MOD2069,24.0
SHOP3085,MOD2148,19.0
SHOP3084,MOD2053,
SHOP3084,MOD2009,
SHOP3097,MOD2193,
SHOP3096,MOD2103,
SHOP3084,MOD2121,
SHOP3055,MOD2169,
SHOP3057,MOD2052,7.0
SHOP3001,MOD2049,19.0
SHOP3058,MOD2073,
SHOP3099,MOD2127,0.0
SHOP3099,MOD2127,14.0
SHOP3088,MOD2184,
SHOP3000,MOD2060,
SHOP3001,MOD2059,
SHOP3092,MOD2165,
SHOP3085,MOD2163,
SHOP3080,MOD2052,
SHOP3049,MOD2085,
SHOP3039,MOD2173,
SHOP3063,MOD2013,
SHOP3069,MOD2056,
SHOP3003,MOD2000,
SHOP3027,MOD2003,
SHOP3014,MOD2050,24.0
SHOP3075,MOD2103,
SHOP3071,MOD2006,
SHOP3020,MOD2039,34.0
SHOP3020,MOD2039,18.0
SHOP3076,MOD2077,
SHOP3004,MOD2128,
SHOP3039,MOD2042,
SHOP3046,MOD2001,
SHOP3050,MOD2182,26.0
SHOP3050,MOD2182,15.0
SHOP3064,MOD2142,19.0
SHOP3098,MOD2025,21.0
SHOP3077,MOD2105,
SHOP3007,MOD2052,23.0
SHOP3069,MOD2167,
SHOP3064,MOD2000,
SHOP3098,MOD2171,23.0
SHOP3071,MOD2199,27.0
SHOP3014,MOD2017,9.0
SHOP3090,MOD2056,22.0
SHOP3076,MOD2092,
SHOP3045,MOD2036,
SHOP3080,MOD2041,
SHOP3012,MOD2060,
SHOP3096,MOD2068,29.0
SHOP3032,MOD2055,
SHOP3010,MOD2198,
SHOP3050,MOD2045,
SHOP3047,MOD2056,
SHOP3070,MOD2181,
SHOP3033,MOD2163,
SHOP3026,MOD2124,
SHOP3084,MOD2062,
SHOP3014,MOD2110,24.0
SHOP3018,MOD2083,
SHOP3065,MOD2169,
SHOP3095,MOD2175,
SHOP3033,MOD2138,22.0
SHOP3033,MOD2138,15.0
SHOP3082,MOD2194,
SHOP3080,MOD2154,28.0
SHOP3033,MOD2086,
SHOP3076,MOD2047,
SHOP3043,MOD2122,17.0
SHOP3063,MOD2016,
SHOP3053,MOD2044,28.0
SHOP3053,MOD2044,21.0
SHOP3035,MOD2153,
SHOP3047,MOD2036,
SHOP3061,MOD2065,
SHOP3005,MOD2046,
SHOP3022,MOD2150,
SHOP3082,MOD2024,
SHOP3057,MOD2126,5.0
SHOP3081,MOD2161,12.0
SHOP3009,MOD2119,
SHOP3006,MOD2094,6.0
SHOP3088,MOD2087,5.0
SHOP3086,MOD2080,
SHOP3083,MOD2173,
SHOP3023,MOD2165,
SHOP3009,MOD2175,
SHOP3059,MOD2066,35.0
SHOP3033,MOD2009,31.0
SHOP3033,MOD2009,16.0
SHOP3007,MOD2032,
SHOP3075,MOD2166,
SHOP3012,MOD2073,39.0
SHOP3012,MOD2173,33.0
SHOP3082,MOD2169,33.0
SHOP3096,MOD2168,17.0
SHOP3044,MOD2041,
SHOP3051,MOD2073,
SHOP3023,MOD2199,
SHOP3064,MOD2091,14.0
SHOP3070,MOD2067,
SHOP3060,MOD2138,
SHOP3030,MOD2029,
SHOP3043,MOD2111,
SHOP3046,MOD2032,
SHOP3036,MOD2002,
SHOP3055,MOD2146,
SHOP3050,MOD2105,32.0
SHOP3063,MOD2194,
SHOP3023,MOD2078,
SHOP3063,MOD2081,7.0
SHOP3010,MOD2026,23.0
SHOP3066,MOD2186,
SHOP3072,MOD2034,
SHOP3091,MOD2172,
SHOP3092,MOD2103,
SHOP3091,MOD2124,
SHOP3023,MOD2140,25.0
SHOP3035,MOD2010,22.0
SHOP3059,MOD2080,
SHOP3077,MOD2079,
SHOP3093,MOD2023,
SHOP3017,MOD2100,18.0
SHOP3017,MOD2100,34.0
SHOP3031,MOD2194,
SHOP3041,MOD2184,8.0
SHOP3027,MOD2160,
SHOP3095,MOD2193,27.0
SHOP3079,MOD2067,
SHOP3063,MOD2039,36.0
SHOP3015,MOD2104,6.0
SHOP3081,MOD2102,
SHOP3065,MOD2080,33.0
SHOP3056,MOD2016,
SHOP3057,MOD2187,
SHOP3015,MOD2074,
SHOP3023,MOD2109,
SHOP3020,MOD2153,32.0
SHOP3081,MOD2195,
SHOP3050,MOD2028,26.0
SHOP3050,MOD2028,5.0
SHOP3058,MOD2054,
SHOP3091,MOD2090,25.0
SHOP3091,MOD2090,21.0
SHOP3091,MOD2090,8.0
SHOP3006,MOD2006,
SHOP3038,MOD2063,
SHOP3086,MOD2120,
SHOP3088,MOD2001,
SHOP3076,MOD2065,3.0
SHOP3055,MOD2155,
SHOP3096,MOD2146,19.0
SHOP3018,MOD2164,
SHOP3096,MOD2095,
SHOP3027,MOD2152,19.0
SHOP3027,MOD2152,23.0
SHOP3034,MOD2075,29.0
SHOP3034,MOD2075,8.0
SHOP3033,MOD2088,3.0
SHOP3055,MOD2057,24.0
SHOP3076,MOD2141,
SHOP3068,MOD2131,29.0
SHOP3091,MOD2051,8.0
SHOP3002,MOD2007,
SHOP3023,MOD2197,42.0
SHOP3086,MOD2167,
SHOP3095,MOD2119,
SHOP3037,MOD2143,
SHOP3012,MOD2114,24.0
SHOP3079,MOD2100,
SHOP3069,MOD2091,
SHOP3078,MOD2005,19.0
SHOP3022,MOD2045,26.0
SHOP3074,MOD2079,24.0
SHOP3074,MOD2079,29.0
SHOP3080,MOD2146,
SHOP3015,MOD2133,
SHOP3094,MOD2085,
SHOP3095,MOD2126,
SHOP3077,MOD2037,
SHOP3037,MOD2091,
SHOP3027,MOD2185,
SHOP3081,MOD2125,13.0
SHOP3014,MOD2027,
SHOP3067,MOD2141,
SHOP3058,MOD2082,28.0
SHOP3060,MOD2042,7.0
SHOP3060,MOD2042,21.0
SHOP3056,MOD2008,
SHOP3001,MOD2173,
SHOP3015,MOD2043,
SHOP3030,MOD2080,
SHOP3035,MOD2181,16.0
SHOP3041,MOD2113,
SHOP3024,MOD2174,
SHOP3092,MOD2135,21.0
SHOP3068,MOD2129,
SHOP3012,MOD2037,
SHOP3047,MOD2049,
SHOP3015,MOD2164,
SHOP3096,MOD2188,
SHOP3069,MOD2086,13.0
SHOP3069,MOD2086,30.0
SHOP3017,MOD2163,35.0
SHOP3039,MOD2179,
SHOP3075,MOD2156,
SHOP3027,MOD2121,
SHOP3073,MOD2038,6.0
SHOP3073,MOD2038,36.0
SHOP3070,MOD2023,
SHOP3063,MOD2037,
SHOP3054,MOD2117,8.0
SHOP3014,MOD2052,
SHOP3052,MOD2049,
SHOP3091,MOD2138,
SHOP3025,MOD2126,
SHOP3027,MOD2143,17.0
SHOP3093,MOD2064,
SHOP3021,MOD2192,
SHOP3060,MOD2084,15.0
SHOP3072,MOD2020,2.0
SHOP3038,MOD2158,
SHOP3098,MOD2163,
SHOP3013,MOD2079,
SHOP3029,MOD2061,11.0
SHOP3066,MOD2063,
SHOP3020,MOD2020,
SHOP3064,MOD2137,17.0
SHOP3053,MOD2160,
SHOP3044,MOD2098,
SHOP3097,MOD2012,24.0
SHOP3077,MOD2135,
SHOP3039,MOD2049,
SHOP3050,MOD2073,
SHOP3079,MOD2181,
SHOP3078,MOD2156,
SHOP3072,MOD2055,
SHOP3092,MOD2048,33.0
SHOP3059,MOD2136,
SHOP3070,MOD2045,19.0
SHOP3026,MOD2138,15.0
SHOP3067,MOD2010,19.0
SHOP3087,MOD2057,24.0
SHOP3011,MOD2175,21.0
SHOP3005,MOD2173,
SHOP3098,MOD2095,10.0
SHOP3038,MOD2115,17.0
SHOP3038,MOD2115,18.0
SHOP3044,MOD2088,
SHOP3007,MOD2040,11.0
SHOP3032,MOD2108,23.0
SHOP3099,MOD2142,14.0
SHOP3043,MOD2183,5.0
SHOP3002,MOD2025,15.0
SHOP3087,MOD2121,18.0
SHOP3045,MOD2105,
SHOP3014,MOD2026,
SHOP3016,MOD2138,44.0
SHOP3098,MOD2192,
SHOP3021,MOD2078,
SHOP3024,MOD2169,
SHOP3022,MOD2116,
SHOP3059,MOD2172,
SHOP3018,MOD2120,42.0
SHOP3071,MOD2164,
SHOP3044,MOD2198,
SHOP3067,MOD2191,
SHOP3084,MOD2069,
SHOP3063,MOD2038,26.0
SHOP3063,MOD2038,20.0
SHOP3065,MOD2020,18.0
SHOP3027,MOD2154,
SHOP3066,MOD2001,
SHOP3087,MOD2114,
SHOP3069,MOD2071,19.0
SHOP3052,MOD2176,
SHOP3014,MOD2080,
SHOP3079,MOD2155,14.0
SHOP3086,MOD2168,
SHOP3011,MOD2170,36.0
SHOP3074,MOD2169,21.0
SHOP3034,MOD2046,
SHOP3014,MOD2082,35.0
SHOP3050,MOD2127,
SHOP3042,MOD2127,
SHOP3055,MOD2106,
SHOP3026,MOD2016,29.0
SHOP3000,MOD2133,
SHOP3042,MOD2164,
SHOP3027,MOD2170,
SHOP3078,MOD2076,17.0
SHOP3066,MOD2060,
SHOP3082,MOD2175,
SHOP3070,MOD2188,
SHOP3028,MOD2076,
SHOP3047,MOD2175,
SHOP3026,MOD2007,
SHOP3030,MOD2132,
SHOP3075,MOD2195,
SHOP3007,MOD2085,
SHOP3046,MOD2119,31.0
SHOP3007,MOD2161,
SHOP3007,MOD2124,17.0
SHOP3051,MOD2058,21.0
SHOP3085,MOD2133,15.0
SHOP3057,MOD2069,
SHOP3077,MOD2119,
SHOP3062,MOD2045,
SHOP3021,MOD2152,
SHOP3084,MOD2064,
SHOP3006,MOD2066,18.0
SHOP3007,MOD2043,22.0
SHOP3076,MOD2013,
SHOP3099,MOD2166,
SHOP3068,MOD2022,
SHOP3062,MOD2089,
SHOP3095,MOD2003,
SHOP3057,MOD2089,20.0
SHOP3054,MOD2197,37.0
SHOP3021,MOD2014,
SHOP3091,MOD2179,
SHOP3074,MOD2068,
SHOP3001,MOD2025,26.0
SHOP3023,MOD2167,
SHOP3085,MOD2039,
SHOP3065,MOD2132,
SHOP3053,MOD2136,
SHOP3024,MOD2189,43.0
SHOP3095,MOD2081,22.0
SHOP3031,MOD2096,
SHOP3012,MOD2129,
SHOP3020,MOD2101,
SHOP3081,MOD2052,1.0
SHOP3037,MOD2190,
SHOP3045,MOD2079,
SHOP3097,MOD2145,
SHOP3053,MOD2039,
SHOP3083,MOD2016,19.0
SHOP3042,MOD2138,
SHOP3075,MOD2057,
SHOP3038,MOD2077,29.0
SHOP3038,MOD2077,28.0
SHOP3089,MOD2185,
SHOP3084,MOD2180,
SHOP3039,MOD2012,24.0
SHOP3009,MOD2028,
SHOP3024,MOD2139,
SHOP3063,MOD2136,9.0
SHOP3035,MOD2159,27.0
SHOP3097,MOD2131,
SHOP3089,MOD2141,7.0
SHOP3054,MOD2146,20.0
SHOP3055,MOD2025,6.0
SHOP3066,MOD2056,
SHOP3027,MOD2108,
SHOP3059,MOD2150,
SHOP3032,MOD2163,
SHOP3029,MOD2104,
SHOP3098,MOD2183,12.0
SHOP3007,MOD2073,23.0
SHOP3020,MOD2087,
SHOP3011,MOD2134,
SHOP3014,MOD2086,
SHOP3027,MOD2098,
SHOP3073,MOD2078,25.0
SHOP3011,MOD2081,
SHOP3018,MOD2019,8.0
SHOP3018,MOD2019,11.0
SHOP3030,MOD2017,27.0
SHOP3099,MOD2139,
SHOP3083,MOD2077,
SHOP3053,MOD2006,
SHOP3027,MOD2082,
SHOP3065,MOD2193,12.0
SHOP3036,MOD2102,
SHOP3049,MOD2066,14.0
SHOP3020,MOD2108,31.0
SHOP3038,MOD2029,
SHOP3072,MOD2144,16.0
SHOP3023,MOD2134,
SHOP3089,MOD2166,39.0
SHOP3074,MOD2111,
SHOP3048,MOD2135,
SHOP3036,MOD2006,27.0
SHOP3079,MOD2149,
SHOP3028,MOD2130,
SHOP3001,MOD2001,
SHOP3029,MOD2049,
SHOP3081,MOD2129,8.0
SHOP3040,MOD2181,
SHOP3029,MOD2109,20.0
SHOP3049,MOD2007,26.0
SHOP3075,MOD2083,
SHOP3086,MOD2186,
SHOP3059,MOD2046,
SHOP3096,MOD2159,
SHOP3052,MOD2035,
SHOP3059,MOD2130,
SHOP3052,MOD2009,20.0
SHOP3065,MOD2194,
SHOP3047,MOD2026,
SHOP3078,MOD2071,17.0
SHOP3035,MOD2191,4.0
SHOP3014,MOD2068,
SHOP3055,MOD2111,
SHOP3006,MOD2186,23.0
SHOP3091,MOD2142,
SHOP3079,MOD2156,
SHOP3086,MOD2084,
SHOP3091,MOD2178,
SHOP3049,MOD2089,
SHOP3054,MOD2198,
SHOP3036,MOD2014,
SHOP3097,MOD2073,
SHOP3038,MOD2094,
SHOP3059,MOD2167,
SHOP3044,MOD2105,
SHOP3038,MOD2100,23.0
SHOP3070,MOD2193,
SHOP3026,MOD2148,
SHOP3097,MOD2079,
SHOP3003,MOD2036,
SHOP3062,MOD2157,18.0
SHOP3098,MOD2029,11.0
SHOP3067,MOD2025,
SHOP3084,MOD2139,
SHOP3040,MOD2169,
SHOP3035,MOD2050,
SHOP3094,MOD2010,
SHOP3011,MOD2113,
SHOP3021,MOD2066,
SHOP3097,MOD2134,
SHOP3005,MOD2193,
SHOP3052,MOD2103,
SHOP3046,MOD2069,31.0
SHOP3060,MOD2087,
SHOP3017,MOD2124,32.0
SHOP3016,MOD2028,27.0
SHOP3061,MOD2033,24.0
SHOP3036,MOD2133,
SHOP3078,MOD2019,1.0
SHOP3086,MOD2094,
SHOP3045,MOD2157,
SHOP3091,MOD2150,
SHOP3095,MOD2197,
SHOP3037,MOD2094,11.0
SHOP3059,MOD2131,
SHOP3037,MOD2153,
SHOP3067,MOD2017,21.0
SHOP3067,MOD2017,3.0
SHOP3036,MOD2018,
SHOP3037,MOD2010,
SHOP3001,MOD2144,
SHOP3090,MOD2104,23.0
SHOP3096,MOD2081,
SHOP3099,MOD2018,
SHOP3053,MOD2120,32.0
SHOP3063,MOD2121,
SHOP3093,MOD2037,
SHOP3017,MOD2174,
SHOP3030,MOD2008,
SHOP3006,MOD2082,
SHOP3093,MOD2187,35.0
SHOP3021,MOD2104,11.0
SHOP3058,MOD2106,
SHOP3087,MOD2025,21.0
SHOP3099,MOD2060,6.0
SHOP3085,MOD2048,
SHOP3051,MOD2057,
SHOP3094,MOD2011,
SHOP3042,MOD2077,
SHOP3063,MOD2151,
SHOP3074,MOD2061,
SHOP3068,MOD2163,
SHOP3019,MOD2143,19.0
SHOP3068,MOD2195,28.0
SHOP3093,MOD2141,
SHOP3025,MOD2061,23.0
SHOP3025,MOD2061,27.0
SHOP3087,MOD2074,
SHOP3098,MOD2199,
SHOP3041,MOD2006,
SHOP3008,MOD2005,
SHOP3041,MOD2188,12.0
SHOP3074,MOD2149,21.0
SHOP3038,MOD2123,
SHOP3065,MOD2019,
SHOP3040,MOD2162,
SHOP3080,MOD2079,
SHOP3068,MOD2052,16.0
SHOP3058,MOD2159,
SHOP3021,MOD2188,18.0
SHOP3025,MOD2054,11.0
SHOP3078,MOD2058,
SHOP3074,MOD2059,
SHOP3099,MOD2188,
SHOP3031,MOD2182,
SHOP3031,MOD2032,24.0
SHOP3080,MOD2135,
SHOP3018,MOD2040,
SHOP3068,MOD2037,17.0
SHOP3059,MOD2173,
SHOP3096,MOD2122,
SHOP3049,MOD2154,
SHOP3030,MOD2156,
SHOP3017,MOD2113,
SHOP3070,MOD2063,
SHOP3044,MOD2050,
SHOP3033,MOD2019,
SHOP3005,MOD2048,
SHOP3033,MOD2102,
SHOP3021,MOD2012,14.0
SHOP3021,MOD2012,11.0
SHOP3031,MOD2047,
SHOP3069,MOD2062,
SHOP3043,MOD2003,
SHOP3095,MOD2154,
SHOP3068,MOD2023,
SHOP3096,MOD2145,
SHOP3012,MOD2025,10.0
SHOP3074,MOD2002,
SHOP3084,MOD2032,
SHOP3013,MOD2163,
SHOP3004,MOD2155,
SHOP3098,MOD2069,
SHOP3013,MOD2128,
SHOP3022,MOD2183,
SHOP3004,MOD2108,
SHOP3075,MOD2108,
SHOP3067,MOD2039,
SHOP3076,MOD2186,34.0
SHOP3014,MOD2048,
SHOP3036,MOD2040,
SHOP3015,MOD2019,
SHOP3067,MOD2190,1.0
SHOP3067,MOD2190,40.0
SHOP3068,MOD2054,32.0
SHOP3081,MOD2123,34.0
SHOP3042,MOD2113,
SHOP3021,MOD2128,
SHOP3000,MOD2059,
SHOP3045,MOD2194,
SHOP3002,MOD2176,
SHOP3069,MOD2183,5.0
SHOP3069,MOD2183,6.0
SHOP3085,MOD2112,
SHOP3035,MOD2197,
SHOP3034,MOD2085,31.0
SHOP3034,MOD2085,17.0
SHOP3069,MOD2123,
SHOP3014,MOD2004,
SHOP3065,MOD2044,
SHOP3059,MOD2021,32.0
SHOP3060,MOD2091,
SHOP3059,MOD2132,
SHOP3089,MOD2041,
SHOP3045,MOD2048,
SHOP3074,MOD2103,6.0
SHOP3077,MOD2032,
SHOP3045,MOD2009,
SHOP3022,MOD2099,
SHOP3072,MOD2023,
SHOP3092,MOD2083,
SHOP3015,MOD2176,0.0
SHOP3015,MOD2176,10.0
SHOP3069,MOD2171,8.0
SHOP3026,MOD2163,23.0
SHOP3094,MOD2002,
SHOP3009,MOD2081,18.0
SHOP3009,MOD2081,36.0
SHOP3009,MOD2081,21.0
SHOP3047,MOD2012,
SHOP3022,MOD2136,
SHOP3081,MOD2164,
SHOP3030,MOD2077,
SHOP3036,MOD2046,3.0
SHOP3036,MOD2046,18.0
SHOP3052,MOD2028,
SHOP3085,MOD2018,
SHOP3058,MOD2158,
SHOP3013,MOD2054,27.0
SHOP3043,MOD2017,
SHOP3014,MOD2000,
SHOP3021,MOD2097,
SHOP3016,MOD2047,
SHOP3006,MOD2085,
SHOP3010,MOD2029,
SHOP3081,MOD2196,
SHOP3029,MOD2033,
SHOP3085,MOD2027,21.0
SHOP3050,MOD2026,40.0
SHOP3050,MOD2026,1.0
SHOP3001,MOD2162,
SHOP3085,MOD2089,
SHOP3077,MOD2194,16.0
SHOP3096,MOD2139,
SHOP3000,MOD2095,
SHOP3024,MOD2010,11.0
SHOP3061,MOD2008,
SHOP3077,MOD2066,
SHOP3083,MOD2043,
SHOP3018,MOD2152,
SHOP3005,MOD2182,
SHOP3005,MOD2030,
SHOP3014,MOD2076,
SHOP3001,MOD2187,14.0
SHOP3041,MOD2194,
SHOP3069,MOD2076,
SHOP3035,MOD2046,
SHOP3061,MOD2125,5.0
SHOP3085,MOD2092,
SHOP3032,MOD2021,23.0
SHOP3032,MOD2021,19.0
SHOP3038,MOD2022,
SHOP3067,MOD2077,
SHOP3006,MOD2018,19.0
SHOP3081,MOD2084,
SHOP3078,MOD2011,
SHOP3017,MOD2118,
SHOP3063,MOD2058,
SHOP3056,MOD2133,
SHOP3071,MOD2117,
SHOP3075,MOD2079,
SHOP3021,MOD2126,
SHOP3024,MOD2148,20.0
SHOP3045,MOD2186,
SHOP3030,MOD2170,20.0
SHOP3030,MOD2170,26.0
SHOP3021,MOD2039,6.0
SHOP3092,MOD2132,
