stock_id,shop_id,model_id,available_units,last_updated
STK9260,SHOP3050,MOD2065,25.0,2022-06-10
STK9261,SHOP3015,MOD2067,25.0,2024-05-11
STK9262,SHOP3056,MOD2124,28.0,2019-12-07
STK9263,SHOP3043,MOD2153,24.0,2021-11-06
STK9264,SHOP3012,MOD2150,22.0,2024-04-07
STK9265,SHOP3099,MOD2148,16.0,2019-11-02
STK9266,SHOP3086,MOD2085,28.0,2024-02-07
STK9267,SHOP3069,MOD2125,12.0,2023-05-07
STK9268,SHOP3037,MOD2073,9.0,2019-04-03
STK9269,SHOP3080,MOD2180,19.0,2024-03-26
STK9270,SHOP3029,MOD2028,14.0,2023-03-08
STK9271,SHOP3064,MOD2157,4.0,2020-11-19
STK9272,SHOP3096,MOD2184,20.0,2025-02-09
STK9273,SHOP3047,MOD2144,16.0,2020-03-31
STK9274,SHOP3017,MOD2144,1.0,2021-01-21
STK9275,SHOP3075,MOD2145,20.0,2020-01-14
STK9276,SHOP3049,MOD2028,34.0,2023-05-05
STK9277,SHOP3095,MOD2104,39.0,2024-02-07
STK9278,SHOP3028,MOD2153,18.0,2024-04-24
STK9279,SHOP3018,MOD2019,8.0,2020-08-06
STK9280,SHOP3085,MOD2044,22.0,2020-05-24
STK9281,SHOP3075,MOD2135,21.0,2023-08-20
STK9282,SHOP3067,MOD2022,42.0,2024-01-15
STK9283,SHOP3023,MOD2172,13.0,2023-01-12
STK9284,SHOP3009,MOD2052,1.0,2024-06-17
STK9285,SHOP3062,MOD2024,21.0,2023-03-16
STK9286,SHOP3034,MOD2141,42.0,2024-06-10
STK9287,SHOP3022,MOD2175,28.0,2019-12-30
STK9288,SHOP3056,MOD2136,24.0,2023-04-03
STK9289,SHOP3034,MOD2169,,2023-08-16
STK9290,SHOP3013,MOD2104,41.0,2024-08-05
STK9291,SHOP3067,MOD2080,0.0,2022-02-23
STK9292,SHOP3021,MOD2170,15.0,2023-03-02
STK9293,SHOP3035,MOD2142,7.0,2020-10-26
STK9294,SHOP3069,MOD2052,19.0,2024-02-27
STK9295,SHOP3092,MOD2014,10.0,2024-04-28
STK9296,SHOP3081,MOD2137,,2020-08-17
STK9297,SHOP3071,MOD2039,13.0,2024-10-10
STK9298,SHOP3099,MOD2036,21.0,2020-07-08
STK9299,SHOP3066,MOD2076,17.0,2023-11-13
STK9300,SHOP3033,MOD2070,9.0,2022-04-24
STK9301,SHOP3039,MOD2001,39.0,2019-10-21
STK9302,SHOP3084,MOD2169,27.0,2021-02-20
STK9303,SHOP3086,MOD2115,19.0,2023-09-11
STK9304,SHOP3085,MOD2196,19.0,2024-03-26
STK9305,SHOP3027,MOD2009,23.0,2022-07-19
STK9306,SHOP3093,MOD2123,11.0,2021-10-12
STK9307,SHOP3061,MOD2009,28.0,2021-12-07
STK9308,SHOP3001,MOD2194,13.0,2022-03-24
STK9309,SHOP3000,MOD2037,8.0,2022-09-29
STK9310,SHOP3062,MOD2168,27.0,2020-04-08
STK9311,SHOP3069,MOD2133,22.0,2023-01-07
STK9312,SHOP3064,MOD2151,29.0,2021-10-06
STK9313,SHOP3056,MOD2084,27.0,2021-05-25
STK9314,SHOP3044,MOD2054,14.0,2021-01-06
STK9315,SHOP3080,MOD2139,16.0,2024-04-12
STK9316,SHOP3097,MOD2163,26.0,2022-07-07
STK9317,SHOP3097,MOD2113,30.0,2024-03-10
STK9318,SHOP3010,MOD2176,8.0,2019-10-03
STK9319,SHOP3001,MOD2009,17.0,2022-08-20
STK9320,SHOP3061,MOD2167,9.0,2021-08-10
STK9321,SHOP3028,MOD2016,17.0,2022-11-11
STK9322,SHOP3080,MOD2116,19.0,2022-09-04
STK9323,SHOP3041,MOD2093,12.0,2023-12-10
STK9324,SHOP3055,MOD2152,30.0,2022-03-26
STK9325,SHOP3001,MOD2084,24.0,2024-04-17
STK9326,SHOP3061,MOD2148,3.0,2024-04-10
STK9327,SHOP3065,MOD2108,9.0,2022-08-20
STK9328,SHOP3098,MOD2107,10.0,2025-08-25
STK9329,SHOP3041,MOD2141,11.0,2024-10-06
STK9330,SHOP3085,MOD2181,18.0,2020-05-04
STK9331,SHOP3064,MOD2095,34.0,2023-06-22
STK9332,SHOP3058,MOD2074,18.0,2022-01-14
STK9333,SHOP3003,MOD2122,40.0,2021-08-28
STK9334,SHOP3052,MOD2101,16.0,2023-08-29
STK9335,SHOP3082,MOD2035,11.0,2020-01-26
STK9336,SHOP3078,MOD2042,30.0,2023-03-12
STK9337,SHOP3084,MOD2075,23.0,2023-02-16
STK9338,SHOP3065,MOD2179,28.0,2020-08-22
STK9339,SHOP3090,MOD2070,23.0,2021-12-21
STK9340,SHOP3006,MOD2075,29.0,2023-04-01
STK9341,SHOP3014,MOD2181,22.0,2021-09-22
STK9342,SHOP3086,MOD2052,10.0,2019-01-31
STK9343,SHOP3023,MOD2152,12.0,2024-06-26
STK9344,SHOP3091,MOD2093,30.0,2020-10-22
STK9345,SHOP3039,MOD2197,10.0,2022-12-20
STK9346,SHOP3060,MOD2007,40.0,2024-02-17
STK9347,SHOP3059,MOD2176,19.0,2024-11-03
STK9348,SHOP3077,MOD2020,19.0,2020-04-24
STK9349,SHOP3074,MOD2004,14.0,2024-10-30
STK9350,SHOP3043,MOD2054,,2020-02-15
STK9351,SHOP3009,MOD2002,39.0,2019-07-15
STK9352,SHOP3068,MOD2186,0.0,2019-04-29
STK9353,SHOP3091,MOD2051,8.0,2020-12-07
STK9354,SHOP3030,MOD2044,13.0,2021-12-26
STK9355,SHOP3077,MOD2022,19.0,2025-02-05
STK9356,SHOP3092,MOD2073,40.0,2019-03-02
STK9357,SHOP3016,MOD2000,21.0,2021-03-23
STK9358,SHOP3079,MOD2089,32.0,2019-03-10
STK9359,SHOP3038,MOD2147,,2024-10-20
STK9360,SHOP3099,MOD2027,24.0,2024-05-30
STK9361,SHOP3036,MOD2175,9.0,2024-03-24
STK9362,SHOP3005,MOD2175,21.0,2019-06-07
STK9363,SHOP3026,MOD2163,23.0,2019-03-14
STK9364,SHOP3058,MOD2056,19.0,2020-09-17
STK9365,SHOP3027,MOD2051,23.0,2024-11-07
STK9366,SHOP3043,MOD2080,16.0,2022-10-25
STK9367,SHOP3016,MOD2102,24.0,2022-06-21
STK9368,SHOP3018,MOD2128,20.0,2019-12-19
STK9369,SHOP3012,MOD2018,16.0,2020-04-29
STK9370,SHOP3063,MOD2002,24.0,2023-03-01
STK9371,SHOP3084,MOD2014,30.0,2019-04-06
STK9372,SHOP3023,MOD2113,29.0,2020-07-04
STK9373,SHOP3005,MOD2014,19.0,2022-01-04
STK9374,SHOP3097,MOD2159,11.0,2019-08-10
STK9375,SHOP3038,MOD2025,16.0,2022-03-31
STK9376,SHOP3075,MOD2099,22.0,2022-01-25
STK9377,SHOP3024,MOD2117,5.0,2024-07-09
STK9378,SHOP3003,MOD2108,21.0,2022-12-23
STK9379,SHOP3069,MOD2171,8.0,2024-03-07
STK9380,SHOP3029,MOD2199,26.0,2021-06-20
STK9381,SHOP3091,MOD2008,19.0,2021-11-01
STK9382,SHOP3070,MOD2144,13.0,2023-07-27
STK9383,SHOP3039,MOD2029,17.0,2022-04-02
STK9384,SHOP3003,MOD2093,,2021-02-11
STK9385,SHOP3015,MOD2165,22.0,2020-09-27
STK9386,SHOP3078,MOD2199,34.0,2024-12-03
STK9387,SHOP3010,MOD2172,33.0,2019-10-08
STK9388,SHOP3067,MOD2085,21.0,2021-01-09
STK9389,SHOP3056,MOD2091,11.0,2023-05-03
STK9390,SHOP3047,MOD2032,17.0,2025-06-13
STK9391,SHOP3019,MOD2191,6.0,2024-04-25
STK9392,SHOP3097,MOD2080,29.0,2021-10-17
STK9393,SHOP3059,MOD2078,31.0,2022-07-05
STK9394,SHOP3045,MOD2152,35.0,2022-08-14
STK9395,SHOP3013,MOD2165,10.0,2022-02-25
STK9396,SHOP3049,MOD2003,31.0,2022-02-03
STK9397,SHOP3054,MOD2102,,2022-07-17
STK9398,SHOP3098,MOD2169,36.0,2021-04-03
STK9399,SHOP3071,MOD2062,44.0,2025-06-01
STK9400,SHOP3017,MOD2086,,2022-01-14
STK9401,SHOP3035,MOD2060,39.0,2024-03-22
STK9402,SHOP3015,MOD2154,12.0,2024-09-10
STK9403,SHOP3069,MOD2155,7.0,2019-02-08
STK9404,SHOP3005,MOD2099,24.0,2020-10-16
STK9405,SHOP3062,MOD2019,13.0,2019-11-10
STK9406,SHOP3086,MOD2058,13.0,2024-11-19
STK9407,SHOP3055,MOD2163,,2020-05-27
STK9408,SHOP3054,MOD2140,9.0,2019-09-15
STK9409,SHOP3042,MOD2109,23.0,2019-02-04
STK9410,SHOP3077,MOD2125,13.0,2024-02-27
STK9411,SHOP3094,MOD2052,33.0,2023-05-03
STK9412,SHOP3037,MOD2158,27.0,2020-06-25
STK9413,SHOP3014,MOD2137,6.0,2019-08-05
STK9414,SHOP3025,MOD2185,21.0,2019-12-10
STK9415,SHOP3012,MOD2130,33.0,2023-05-29
STK9416,SHOP3053,MOD2180,12.0,2022-05-21
STK9417,SHOP3001,MOD2194,26.0,2021-07-31
STK9418,SHOP3094,MOD2172,,2022-02-10
STK9419,SHOP3037,MOD2101,8.0,2020-03-01
STK9420,SHOP3095,MOD2169,8.0,2021-12-26
STK9421,SHOP3003,MOD2118,36.0,2024-03-06
STK9422,SHOP3037,MOD2154,30.0,2021-10-09
STK9423,SHOP3026,MOD2068,22.0,2021-01-15
STK9424,SHOP3046,MOD2196,1.0,2022-01-15
STK9425,SHOP3026,MOD2196,37.0,2019-11-12
STK9426,SHOP3087,MOD2157,12.0,2025-02-13
STK9427,SHOP3090,MOD2072,17.0,2025-02-17
STK9428,SHOP3097,MOD2061,9.0,2023-06-01
STK9429,SHOP3083,MOD2071,28.0,2019-02-04
STK9430,SHOP3054,MOD2196,21.0,2024-05-13
STK9431,SHOP3078,MOD2165,25.0,2020-12-05
STK9432,SHOP3046,MOD2028,16.0,2025-06-04
STK9433,SHOP3055,MOD2122,12.0,2024-12-06
STK9434,SHOP3059,MOD2015,24.0,2019-06-03
STK9435,SHOP3016,MOD2138,44.0,2020-07-28
STK9436,SHOP3042,MOD2017,16.0,2022-08-03
STK9437,SHOP3071,MOD2080,33.0,2024-06-08
STK9438,SHOP3041,MOD2133,17.0,2021-08-23
STK9439,SHOP3026,MOD2167,25.0,2020-05-21
STK9440,SHOP3003,MOD2018,25.0,2023-08-26
STK9441,SHOP3080,MOD2092,6.0,2021-11-02
STK9442,SHOP3007,MOD2052,23.0,2022-08-08
STK9443,SHOP3072,MOD2019,17.0,2022-11-13
STK9444,SHOP3074,MOD2173,7.0,2022-06-14
STK9445,SHOP3002,MOD2080,21.0,2024-08-02
STK9446,SHOP3067,MOD2108,10.0,2024-10-02
STK9447,SHOP3043,MOD2117,14.0,2025-02-12
STK9448,SHOP3091,MOD2085,22.0,2021-11-21
STK9449,SHOP3005,MOD2038,5.0,2023-12-04
STK9450,SHOP3021,MOD2170,,2019-07-10
STK9451,SHOP3072,MOD2097,19.0,2025-05-15
STK9452,SHOP3096,MOD2163,28.0,2020-02-12
STK9453,SHOP3069,MOD2055,15.0,2020-09-20
STK9454,SHOP3040,MOD2117,8.0,2020-09-30
STK9455,SHOP3010,MOD2081,,2024-02-19
STK9456,SHOP3008,MOD2192,,2021-08-23
STK9457,SHOP3077,MOD2084,29.0,2023-05-17
STK9458,SHOP3017,MOD2198,28.0,2020-01-16
STK9459,SHOP3032,MOD2011,14.0,2025-06-24
STK9460,SHOP3081,MOD2199,13.0,2020-02-02
STK9461,SHOP3057,MOD2087,13.0,2019-09-02
STK9462,SHOP3098,MOD2138,12.0,2019-02-15
STK9463,SHOP3069,MOD2138,10.0,2021-09-25
STK9464,SHOP3049,MOD2169,16.0,2019-04-27
STK9465,SHOP3059,MOD2025,20.0,2019-10-05
STK9466,SHOP3049,MOD2196,33.0,2019-10-04
STK9467,SHOP3075,MOD2101,29.0,2023-03-10
STK9468,SHOP3027,MOD2084,20.0,2020-01-22
STK9469,SHOP3016,MOD2095,21.0,2021-03-27
STK9470,SHOP3067,MOD2072,48.0,2023-08-28
STK9471,SHOP3067,MOD2157,18.0,2023-02-17
STK9472,SHOP3056,MOD2094,24.0,2020-07-25
STK9473,SHOP3091,MOD2111,16.0,2025-08-14
STK9474,SHOP3040,MOD2121,11.0,2024-11-06
STK9475,SHOP3012,MOD2162,17.0,2021-07-25
STK9476,SHOP3047,MOD2148,18.0,2020-10-21
STK9477,SHOP3083,MOD2106,28.0,2020-01-31
STK9478,SHOP3092,MOD2021,26.0,2020-09-16
STK9479,SHOP3035,MOD2198,9.0,2021-01-04
STK9480,SHOP3074,MOD2092,32.0,2020-10-24
STK9481,SHOP3096,MOD2181,29.0,2022-12-11
STK9482,SHOP3009,MOD2179,9.0,2019-05-09
STK9483,SHOP3049,MOD2027,5.0,2023-10-24
STK9484,SHOP3045,MOD2070,0.0,2022-04-22
STK9485,SHOP3027,MOD2114,9.0,2023-02-10
STK9486,SHOP3067,MOD2159,19.0,2022-12-10
STK9487,SHOP3063,MOD2096,16.0,2023-01-25
STK9488,SHOP3066,MOD2041,10.0,2019-11-13
STK9489,SHOP3097,MOD2093,19.0,2025-03-03
STK9490,SHOP3041,MOD2081,29.0,2023-07-05
STK9491,SHOP3068,MOD2014,27.0,2019-08-30
STK9492,SHOP3099,MOD2012,9.0,2023-05-01
STK9493,SHOP3029,MOD2135,28.0,2024-12-30
STK9494,SHOP3055,MOD2143,1.0,2022-02-08
STK9495,SHOP3008,MOD2147,34.0,2022-07-17
STK9496,SHOP3059,MOD2093,19.0,2023-02-28
STK9497,SHOP3097,MOD2006,31.0,2021-04-03
STK9498,SHOP3088,MOD2103,19.0,2019-03-24
STK9499,SHOP3028,MOD2020,26.0,2022-04-05
STK9500,SHOP3055,MOD2004,17.0,2023-12-19
STK9501,SHOP3099,MOD2197,19.0,2025-03-27
STK9502,SHOP3047,MOD2027,14.0,2019-01-08
STK9503,SHOP3068,MOD2021,32.0,2019-05-11
STK9504,SHOP3089,MOD2062,30.0,2023-11-09
STK9505,SHOP3039,MOD2187,35.0,2019-06-25
STK9506,SHOP3054,MOD2194,15.0,2023-10-10
STK9507,SHOP3015,MOD2132,29.0,2023-10-08
STK9508,SHOP3006,MOD2033,8.0,2020-02-08
STK9509,SHOP3006,MOD2094,6.0,2025-02-23
STK9510,SHOP3027,MOD2148,2.0,2023-02-06
STK9511,SHOP3051,MOD2029,18.0,2025-02-12
STK9512,SHOP3085,MOD2132,20.0,2020-03-13
STK9513,SHOP3058,MOD2069,21.0,2023-04-20
STK9514,SHOP3057,MOD2017,24.0,2024-08-23
STK9515,SHOP3006,MOD2066,18.0,2022-06-12
STK9516,SHOP3092,MOD2000,20.0,2024-12-31
STK9517,SHOP3073,MOD2155,8.0,2021-10-30
STK9518,SHOP3077,MOD2049,28.0,2021-05-08
STK9519,SHOP3022,MOD2062,19.0,2023-12-22
STK9520,SHOP3014,MOD2112,20.0,2023-05-27
STK9521,SHOP3089,MOD2108,0.0,2021-11-24
STK9522,SHOP3085,MOD2190,41.0,2020-01-02
STK9523,SHOP3095,MOD2099,13.0,2023-02-25
STK9524,SHOP3037,MOD2013,23.0,2020-04-14
STK9525,SHOP3028,MOD2095,14.0,2022-04-23
STK9526,SHOP3079,MOD2085,23.0,2025-07-04
STK9527,SHOP3099,MOD2025,20.0,2020-09-07
STK9528,SHOP3002,MOD2152,7.0,2024-01-10
STK9529,SHOP3048,MOD2088,25.0,2022-07-30
STK9530,SHOP3097,MOD2182,25.0,2023-02-02
STK9531,SHOP3003,MOD2171,2.0,2022-02-04
STK9532,SHOP3007,MOD2123,12.0,2023-12-07
STK9533,SHOP3026,MOD2154,33.0,2022-03-24
STK9534,SHOP3081,MOD2049,4.0,2022-06-08
STK9535,SHOP3002,MOD2134,,2023-02-16
STK9536,SHOP3028,MOD2182,9.0,2020-11-01
STK9537,SHOP3035,MOD2148,16.0,2025-03-25
STK9538,SHOP3084,MOD2047,24.0,2020-07-09
STK9539,SHOP3077,MOD2027,41.0,2021-06-11
STK9540,SHOP3007,MOD2178,12.0,2019-01-29
STK9541,SHOP3024,MOD2122,11.0,2020-07-09
STK9542,SHOP3026,MOD2042,15.0,2021-05-24
STK9543,SHOP3074,MOD2042,3.0,2019-06-07
STK9544,SHOP3012,MOD2005,54.0,2019-08-09
STK9545,SHOP3032,MOD2036,,2022-04-25
STK9546,SHOP3020,MOD2104,8.0,2023-04-27
STK9547,SHOP3064,MOD2146,25.0,2024-04-17
STK9548,SHOP3069,MOD2163,8.0,2023-10-28
STK9549,SHOP3018,MOD2194,25.0,2021-03-10
STK9550,SHOP3083,MOD2018,20.0,2024-03-17
STK9551,SHOP3095,MOD2052,31.0,2019-09-07
STK9552,SHOP3020,MOD2007,14.0,2023-05-20
STK9553,SHOP3035,MOD2177,34.0,2022-09-19
STK9554,SHOP3055,MOD2066,14.0,2024-07-29
STK9555,SHOP3023,MOD2137,23.0,2022-01-14
STK9556,SHOP3021,MOD2188,18.0,2020-03-09
STK9557,SHOP3093,MOD2071,26.0,2025-03-23
STK9558,SHOP3084,MOD2079,,2023-04-16
STK9559,SHOP3094,MOD2151,10.0,2024-11-16
STK9560,SHOP3011,MOD2042,,2020-04-19
STK9561,SHOP3083,MOD2180,6.0,2021-11-27
STK9562,SHOP3029,MOD2110,21.0,2019-07-27
STK9563,SHOP3099,MOD2140,24.0,2020-09-14
STK9564,SHOP3071,MOD2022,20.0,2022-08-03
STK9565,SHOP3076,MOD2134,19.0,2020-04-26
STK9566,SHOP3086,MOD2189,0.0,2023-05-25
STK9567,SHOP3090,MOD2079,19.0,2025-02-09
STK9568,SHOP3034,MOD2173,13.0,2022-03-02
STK9569,SHOP3076,MOD2088,17.0,2022-08-09
STK9570,SHOP3048,MOD2022,17.0,2021-09-24
STK9571,SHOP3032,MOD2037,32.0,2021-08-07
STK9572,SHOP3018,MOD2138,21.0,2022-10-21
STK9573,SHOP3068,MOD2068,15.0,2023-03-18
STK9574,SHOP3064,MOD2027,23.0,2024-11-07
STK9575,SHOP3000,MOD2127,24.0,2023-06-29
STK9576,SHOP3069,MOD2157,5.0,2022-11-25
STK9577,SHOP3079,MOD2159,37.0,2022-03-29
STK9578,SHOP3005,MOD2076,23.0,2022-10-10
STK9579,SHOP3036,MOD2162,37.0,2020-06-23
STK9580,SHOP3051,MOD2184,33.0,2024-08-24
STK9581,SHOP3072,MOD2179,22.0,2020-01-14
STK9582,SHOP3067,MOD2188,25.0,2025-04-22
STK9583,SHOP3044,MOD2140,10.0,2025-08-24
STK9584,SHOP3087,MOD2180,10.0,2019-10-26
STK9585,SHOP3054,MOD2047,36.0,2021-11-07
STK9586,SHOP3055,MOD2073,19.0,2023-02-09
STK9587,SHOP3074,MOD2132,24.0,2023-12-19
STK9588,SHOP3099,MOD2043,17.0,2025-01-05
STK9589,SHOP3075,MOD2146,45.0,2020-01-17
STK9590,SHOP3047,MOD2141,10.0,2023-02-27
STK9591,SHOP3099,MOD2134,28.0,2023-12-07
STK9592,SHOP3000,MOD2070,16.0,2020-11-20
STK9593,SHOP3041,MOD2173,22.0,2019-11-18
STK9594,SHOP3060,MOD2131,14.0,2021-03-21
STK9595,SHOP3084,MOD2123,46.0,2021-06-15
STK9596,SHOP3089,MOD2179,22.0,2021-05-10
STK9597,SHOP3028,MOD2032,28.0,2021-11-26
STK9598,SHOP3079,MOD2038,28.0,2025-06-15
STK9599,SHOP3096,MOD2077,11.0,2019-09-01
STK9600,SHOP3005,MOD2120,26.0,2021-05-20
STK9601,SHOP3065,MOD2020,18.0,2020-04-06
STK9602,SHOP3046,MOD2153,35.0,2024-04-12
STK9603,SHOP3075,MOD2065,24.0,2019-08-21
STK9604,SHOP3066,MOD2125,8.0,2021-10-17
STK9605,SHOP3014,MOD2120,22.0,2023-03-26
STK9606,SHOP3061,MOD2034,10.0,2019-09-06
STK9607,SHOP3096,MOD2045,14.0,2021-05-09
STK9608,SHOP3069,MOD2095,11.0,2019-08-28
STK9609,SHOP3065,MOD2022,29.0,2022-08-13
STK9610,SHOP3065,MOD2146,15.0,2019-12-23
STK9611,SHOP3065,MOD2196,30.0,2020-05-05
STK9612,SHOP3092,MOD2141,7.0,2021-03-11
STK9613,SHOP3084,MOD2157,2.0,2024-04-30
STK9614,SHOP3080,MOD2048,17.0,2020-06-18
STK9615,SHOP3071,MOD2192,11.0,2025-08-13
STK9616,SHOP3076,MOD2067,14.0,2022-01-18
STK9617,SHOP3050,MOD2173,9.0,2021-08-24
STK9618,SHOP3033,MOD2166,26.0,2023-07-12
STK9619,SHOP3070,MOD2077,27.0,2024-02-18
STK9620,SHOP3074,MOD2175,19.0,2019-08-17
STK9621,SHOP3016,MOD2062,28.0,2023-12-31
STK9622,SHOP3028,MOD2131,26.0,2023-09-07
STK9623,SHOP3019,MOD2122,25.0,2021-03-18
STK9624,SHOP3093,MOD2152,11.0,2019-09-02
STK9625,SHOP3002,MOD2108,19.0,2024-08-30
STK9626,SHOP3052,MOD2032,16.0,2025-03-26
STK9627,SHOP3017,MOD2040,,2020-08-07
STK9628,SHOP3098,MOD2148,10.0,2022-08-18
STK9629,SHOP3095,MOD2011,15.0,2024-10-28
STK9630,SHOP3041,MOD2094,26.0,2024-12-20
STK9631,SHOP3037,MOD2009,34.0,2021-10-23
STK9632,SHOP3009,MOD2180,16.0,2019-05-21
STK9633,SHOP3038,MOD2142,24.0,2023-05-21
STK9634,SHOP3047,MOD2128,9.0,2021-01-15
STK9635,SHOP3029,MOD2055,22.0,2023-09-26
STK9636,SHOP3023,MOD2068,3.0,2021-08-21
STK9637,SHOP3049,MOD2096,,2023-05-01
STK9638,SHOP3059,MOD2144,22.0,2025-03-17
STK9639,SHOP3032,MOD2123,8.0,2023-03-01
STK9640,SHOP3072,MOD2095,20.0,2025-03-14
STK9641,SHOP3009,MOD2096,3.0,2019-05-25
STK9642,SHOP3048,MOD2115,32.0,2024-09-15
STK9643,SHOP3054,MOD2080,21.0,2025-07-08
STK9644,SHOP3042,MOD2000,31.0,2025-08-09
STK9645,SHOP3055,MOD2060,40.0,2024-10-29
STK9646,SHOP3016,MOD2191,14.0,2023-10-09
STK9647,SHOP3071,MOD2138,26.0,2019-05-22
STK9648,SHOP3000,MOD2017,,2020-02-17
STK9649,SHOP3057,MOD2089,20.0,2023-01-03
STK9650,SHOP3082,MOD2102,39.0,2025-03-18
STK9651,SHOP3011,MOD2185,37.0,2019-05-27
STK9652,SHOP3021,MOD2109,27.0,2024-04-16
STK9653,SHOP3084,MOD2027,15.0,2019-01-11
STK9654,SHOP3024,MOD2168,43.0,2022-04-09
STK9655,SHOP3079,MOD2097,25.0,2023-03-01
STK9656,SHOP3006,MOD2142,3.0,2024-06-07
STK9657,SHOP3055,MOD2050,24.0,2023-06-23
STK9658,SHOP3041,MOD2034,21.0,2025-02-14
STK9659,SHOP3073,MOD2098,33.0,2020-11-21
STK9660,SHOP3059,MOD2018,26.0,2025-06-22
STK9661,SHOP3017,MOD2185,13.0,2022-03-04
STK9662,SHOP3066,MOD2176,32.0,2019-12-26
STK9663,SHOP3044,MOD2148,9.0,2023-05-31
STK9664,SHOP3093,MOD2123,19.0,2022-08-13
STK9665,SHOP3076,MOD2019,17.0,2024-06-25
STK9666,SHOP3010,MOD2063,18.0,2024-01-20
STK9667,SHOP3047,MOD2010,17.0,2021-08-03
STK9668,SHOP3064,MOD2043,19.0,2019-06-08
STK9669,SHOP3043,MOD2141,29.0,2019-10-07
STK9670,SHOP3069,MOD2026,30.0,2020-08-21
STK9671,SHOP3029,MOD2043,12.0,2025-03-20
STK9672,SHOP3025,MOD2087,17.0,2023-09-15
STK9673,SHOP3013,MOD2095,15.0,2022-04-08
STK9674,SHOP3000,MOD2146,21.0,2023-07-24
STK9675,SHOP3078,MOD2078,12.0,2019-06-05
STK9676,SHOP3084,MOD2049,31.0,2024-08-26
STK9677,SHOP3078,MOD2191,7.0,2024-07-02
STK9678,SHOP3022,MOD2068,38.0,2019-12-19
STK9679,SHOP3018,MOD2104,19.0,2025-02-09
STK9680,SHOP3066,MOD2062,10.0,2023-04-18
STK9681,SHOP3023,MOD2058,4.0,2021-02-10
STK9682,SHOP3033,MOD2166,,2022-04-11
STK9683,SHOP3064,MOD2050,16.0,2022-11-09
STK9684,SHOP3017,MOD2047,27.0,2021-02-11
STK9685,SHOP3075,MOD2013,27.0,2023-06-11
STK9686,SHOP3052,MOD2179,26.0,2024-03-29
STK9687,SHOP3007,MOD2112,20.0,2022-10-21
STK9688,SHOP3079,MOD2151,15.0,2024-04-09
STK9689,SHOP3009,MOD2183,8.0,2021-06-06
STK9690,SHOP3034,MOD2029,22.0,2024-07-11
STK9691,SHOP3073,MOD2038,36.0,2025-08-11
STK9692,SHOP3042,MOD2048,11.0,2020-12-22
STK9693,SHOP3094,MOD2190,4.0,2022-07-14
STK9694,SHOP3063,MOD2023,39.0,2023-11-18
STK9695,SHOP3092,MOD2078,16.0,2023-08-29
STK9696,SHOP3090,MOD2051,25.0,2025-06-22
STK9697,SHOP3061,MOD2123,9.0,2023-01-21
STK9698,SHOP3042,MOD2016,24.0,2024-11-20
STK9699,SHOP3042,MOD2100,5.0,2022-04-28
STK9700,SHOP3035,MOD2010,22.0,2025-04-25
STK9701,SHOP3032,MOD2075,29.0,2024-12-16
STK9702,SHOP3077,MOD2192,29.0,2020-01-19
STK9703,SHOP3064,MOD2046,13.0,2020-11-29
STK9704,SHOP3043,MOD2176,27.0,2024-07-23
STK9705,SHOP3079,MOD2014,36.0,2024-01-17
STK9706,SHOP3053,MOD2094,14.0,2021-11-22
STK9707,SHOP3097,MOD2012,24.0,2024-10-14
STK9708,SHOP3047,MOD2091,25.0,2022-04-21
STK9709,SHOP3075,MOD2140,30.0,2020-08-09
STK9710,SHOP3073,MOD2146,21.0,2022-08-22
STK9711,SHOP3000,MOD2032,30.0,2025-08-02
STK9712,SHOP3094,MOD2107,2.0,2023-08-01
STK9713,SHOP3074,MOD2078,22.0,2023-02-19
STK9714,SHOP3089,MOD2140,34.0,2020-07-17
STK9715,SHOP3019,MOD2156,32.0,2019-12-04
STK9716,SHOP3074,MOD2091,25.0,2020-07-23
STK9717,SHOP3051,MOD2045,25.0,2025-08-19
STK9718,SHOP3070,MOD2139,9.0,2019-04-07
STK9719,SHOP3076,MOD2023,10.0,2024-10-12
STK9720,SHOP3030,MOD2022,11.0,2019-11-10
STK9721,SHOP3039,MOD2098,31.0,2022-08-10
STK9722,SHOP3056,MOD2126,7.0,2024-07-05
STK9723,SHOP3069,MOD2134,,2020-10-16
STK9724,SHOP3077,MOD2172,26.0,2024-09-09
STK9725,SHOP3060,MOD2047,3.0,2023-12-18
STK9726,SHOP3073,MOD2048,20.0,2019-09-28
STK9727,SHOP3031,MOD2013,8.0,2021-07-20
STK9728,SHOP3037,MOD2077,,2025-06-10
STK9729,SHOP3022,MOD2036,15.0,2023-09-02
STK9730,SHOP3061,MOD2091,15.0,2025-08-17
STK9731,SHOP3013,MOD2103,16.0,2025-01-21
STK9732,SHOP3072,MOD2163,41.0,2022-02-24
STK9733,SHOP3052,MOD2134,1.0,2021-02-28
STK9734,SHOP3033,MOD2167,,2020-12-27
STK9735,SHOP3009,MOD2189,3.0,2019-01-22
STK9736,SHOP3093,MOD2099,,2019-02-13
STK9737,SHOP3030,MOD2030,38.0,2022-12-24
STK9738,SHOP3082,MOD2082,26.0,2023-12-08
STK9739,SHOP3045,MOD2046,29.0,2020-05-13
STK9740,SHOP3066,MOD2035,18.0,2022-12-10
STK9741,SHOP3003,MOD2195,25.0,2020-05-17
STK9742,SHOP3097,MOD2008,1.0,2024-03-03
STK9743,SHOP3076,MOD2065,3.0,2020-09-28
